 708,                North Carolina,7.04597e+00,4.38014e+00,8.25758e+01,6.58182e+01
 636,                        Kansas,6.48618e+00,4.03086e+00,8.36944e+01,6.79444e+01
 577,                          Duke,6.30283e+00,4.50524e+00,8.49677e+01,6.28710e+01
 511,                       Arizona,6.26191e+00,4.18129e+00,9.21935e+01,7.56774e+01
 640,                      Kentucky,5.98869e+00,4.28258e+00,7.90606e+01,6.60000e+01
 738,                        Purdue,5.98393e+00,4.22337e+00,8.42424e+01,7.31515e+01
 662,                      Maryland,5.63942e+00,4.67920e+00,7.90345e+01,7.20690e+01
 670,                      Michigan,5.49865e+00,4.11527e+00,7.66129e+01,6.73871e+01
 559,                   Connecticut,5.49075e+00,3.97677e+00,7.65455e+01,6.24545e+01
 788,                           TCU,5.35552e+00,3.63344e+00,9.73226e+01,7.68065e+01
 810,                          UCLA,5.15020e+00,4.32463e+00,8.38966e+01,8.09655e+01
 512,                    Arizona St,5.14165e+00,4.01313e+00,8.48387e+01,8.38065e+01
 551,                       Clemson,5.10385e+00,4.53221e+00,7.21613e+01,6.50000e+01
 515,                      Arkansas,4.96284e+00,3.85794e+00,8.38000e+01,7.28333e+01
 625,                       Indiana,4.89639e+00,4.20296e+00,7.65000e+01,7.27000e+01
 595,                    Florida St,4.87367e+00,4.58822e+00,7.04667e+01,6.82667e+01
 786,                      Syracuse,4.87148e+00,3.98536e+00,7.17188e+01,6.74375e+01
 606,                  Georgia Tech,4.84010e+00,4.48816e+00,7.60000e+01,7.16667e+01
 853,                        Xavier,4.77497e+00,3.83981e+00,8.40690e+01,6.88276e+01
 783,                      Stanford,4.77015e+00,4.02669e+00,8.02759e+01,6.88621e+01
 549,                    Cincinnati,4.72474e+00,3.79694e+00,7.64839e+01,6.28387e+01
 769,                South Carolina,4.67569e+00,4.08080e+00,7.16667e+01,6.75333e+01
 623,                      Illinois,4.65058e+00,4.18945e+00,7.01935e+01,6.37742e+01
 604,                       Georgia,4.64698e+00,4.21736e+00,7.53000e+01,7.17667e+01
 651,                    Louisville,4.62677e+00,4.21335e+00,7.08438e+01,7.19688e+01
 701,                    New Mexico,4.59774e+00,3.60401e+00,7.66000e+01,6.63667e+01
 676,                      Missouri,4.59261e+00,4.08886e+00,7.07742e+01,7.11613e+01
 674,                   Mississippi,4.58315e+00,3.83919e+00,8.08929e+01,6.80000e+01
 793,                         Texas,4.58232e+00,3.89822e+00,7.94516e+01,8.13871e+01
 599,                  G Washington,4.57842e+00,3.79406e+00,7.35938e+01,6.78125e+01
 741,                  Rhode Island,4.57766e+00,3.82584e+00,7.71333e+01,7.12333e+01
 778,                     St John's,4.54613e+00,3.95542e+00,7.25333e+01,6.78000e+01
 663,                 Massachusetts,4.50414e+00,3.98633e+00,7.04839e+01,6.54516e+01
 843,                 West Virginia,4.45115e+00,3.86325e+00,7.86786e+01,6.93929e+01
 569,                        Dayton,4.42485e+00,3.68834e+00,7.55484e+01,7.04839e+01
 827,                    Vanderbilt,4.41740e+00,4.02544e+00,7.53333e+01,7.02667e+01
 628,                          Iowa,4.38277e+00,3.89668e+00,7.92069e+01,6.73793e+01
 695,                      NC State,4.33548e+00,4.37113e+00,6.49333e+01,6.29333e+01
 790,                     Tennessee,4.29516e+00,3.88273e+00,7.56786e+01,7.02143e+01
 671,                   Michigan St,4.28944e+00,4.05924e+00,7.40000e+01,6.37037e+01
 673,                     Minnesota,4.28745e+00,4.02372e+00,7.10333e+01,6.80000e+01
 698,                      Nebraska,4.27724e+00,3.85524e+00,7.17742e+01,6.85161e+01
 805,                           UAB,4.26363e+00,3.72243e+00,7.49677e+01,7.14839e+01
 592,                       Florida,4.23996e+00,4.01998e+00,7.63929e+01,7.36786e+01
 817,                          UNLV,4.22454e+00,3.64574e+00,6.96129e+01,6.70645e+01
 678,                   Missouri St,4.21694e+00,3.47601e+00,7.40312e+01,7.02188e+01
 546,                     Charlotte,4.21298e+00,3.77221e+00,7.32069e+01,6.75172e+01
 830,                      Virginia,4.17835e+00,4.41610e+00,6.57333e+01,7.00333e+01
 840,                    Washington,4.16845e+00,3.96845e+00,7.90741e+01,7.74074e+01
 839,                   Wake Forest,4.16074e+00,4.39904e+00,6.60714e+01,6.68571e+01
 721,                      Oklahoma,4.14105e+00,3.78342e+00,7.38387e+01,6.73871e+01
 607,                       Gonzaga,4.14030e+00,3.26481e+00,8.01000e+01,7.09333e+01
 829,                     Villanova,4.12854e+00,4.12695e+00,6.98276e+01,7.21379e+01
 581,                    E Michigan,4.09433e+00,3.40724e+00,8.00714e+01,7.54643e+01
 780,                      St Louis,4.06348e+00,3.76938e+00,6.80323e+01,6.30968e+01
 722,                   Oklahoma St,4.06087e+00,3.88672e+00,7.92963e+01,6.92593e+01
 613,                        Hawaii,4.04936e+00,3.72123e+00,7.69630e+01,7.02222e+01
 789,                        Temple,4.02859e+00,4.00062e+00,6.61379e+01,5.99310e+01
 627,                          Iona,4.02588e+00,3.15447e+00,8.08387e+01,6.98065e+01
 527,                Boston College,4.00968e+00,3.90351e+00,6.95333e+01,7.08667e+01
 818,                           USC,3.99215e+00,4.13073e+00,7.50357e+01,8.03929e+01
 597,                     Fresno St,3.97625e+00,3.70482e+00,8.17407e+01,7.70000e+01
 504,                       Alabama,3.96990e+00,3.95560e+00,6.96333e+01,6.83667e+01
 746,                       Rutgers,3.92927e+00,3.91588e+00,6.92069e+01,6.64828e+01
 648,                   Long Island,3.92430e+00,3.08914e+00,9.35714e+01,8.86429e+01
 772,                 Southern Miss,3.91410e+00,3.42190e+00,6.94062e+01,6.18750e+01
 668,                      Miami FL,3.90558e+00,3.88182e+00,7.03704e+01,6.55926e+01
 578,                      Duquesne,3.88232e+00,3.70990e+00,7.24333e+01,7.76667e+01
 836,                    W Michigan,3.83643e+00,3.31667e+00,7.94815e+01,6.99259e+01
 624,                   Illinois St,3.83369e+00,3.40373e+00,7.61071e+01,6.82857e+01
 764,                    Seton Hall,3.81656e+00,4.00130e+00,6.72500e+01,6.84286e+01
 796,                    Texas Tech,3.79187e+00,3.94326e+00,7.73333e+01,7.86296e+01
 637,                     Kansas St,3.78197e+00,3.81610e+00,7.58571e+01,6.89643e+01
 675,                Mississippi St,3.77901e+00,3.82531e+00,7.12069e+01,6.85862e+01
 849,                     Wisconsin,3.77842e+00,3.94959e+00,6.05484e+01,6.25806e+01
 666,                       Memphis,3.77058e+00,3.78242e+00,7.33704e+01,7.14444e+01
 737,                    Providence,3.76685e+00,4.04228e+00,6.53793e+01,6.60690e+01
 775,                St Bonaventure,3.74113e+00,3.62102e+00,6.59032e+01,6.48065e+01
 766,                         Siena,3.73484e+00,3.02850e+00,8.33448e+01,8.01034e+01
 720,                       Ohio St,3.73252e+00,4.10119e+00,6.59333e+01,7.28333e+01
 687,                     Murray St,3.73241e+00,2.82182e+00,8.49310e+01,7.02759e+01
 518,                        Auburn,3.71959e+00,3.79488e+00,6.89643e+01,6.73571e+01
 717,                    Notre Dame,3.70626e+00,3.82883e+00,7.02222e+01,7.09630e+01
 731,                    Pittsburgh,3.70486e+00,3.81788e+00,7.35926e+01,7.68889e+01
 622,                    IL Chicago,3.70104e+00,3.13363e+00,7.51111e+01,6.57407e+01
 727,                       Pacific,3.69400e+00,3.15598e+00,7.29355e+01,6.34839e+01
 729,                       Penn St,3.69350e+00,3.85358e+00,7.26667e+01,6.86296e+01
 594,                  Florida Intl,3.67983e+00,2.82554e+00,8.73448e+01,7.91379e+01
 802,                         Tulsa,3.65453e+00,3.64950e+00,6.83000e+01,6.50667e+01
 535,                        Butler,3.65267e+00,3.28639e+00,6.65333e+01,6.28333e+01
 521,                        Baylor,3.63160e+00,3.87189e+00,7.03571e+01,7.20714e+01
 811,                           ULL,3.62061e+00,3.14817e+00,7.45000e+01,7.33667e+01
 749,                    S Illinois,3.61616e+00,3.32435e+00,7.49655e+01,7.54828e+01
 603,                    Georgetown,3.61611e+00,3.88244e+00,6.98889e+01,6.69630e+01
 539,                    California,3.60264e+00,4.14871e+00,7.03333e+01,6.94815e+01
 520,                       Ball St,3.58590e+00,3.25285e+00,7.78846e+01,6.99615e+01
 755,                 San Francisco,3.57013e+00,3.27063e+00,7.34138e+01,6.56552e+01
 574,                       Detroit,3.56005e+00,3.22452e+00,7.32593e+01,6.27037e+01
 822,                       Utah St,3.54711e+00,3.23224e+00,7.06207e+01,6.47931e+01
 821,                          Utah,3.53337e+00,3.26330e+00,6.91852e+01,5.60741e+01
 758,                   Santa Clara,3.53242e+00,3.33791e+00,7.32143e+01,6.79643e+01
 660,                     Marquette,3.51684e+00,3.76208e+00,6.42143e+01,5.92500e+01
 771,                 South Florida,3.51262e+00,3.62548e+00,6.58000e+01,6.62667e+01
 536,                           BYU,3.50701e+00,3.48040e+00,6.35333e+01,6.97667e+01
 725,                        Oregon,3.49728e+00,4.05609e+00,6.88519e+01,7.01111e+01
 841,                 Washington St,3.46346e+00,4.03444e+00,7.06296e+01,7.31481e+01
 516,                   Arkansas St,3.45952e+00,3.06518e+00,7.48276e+01,7.05172e+01
 669,                      Miami OH,3.45105e+00,3.38205e+00,6.80000e+01,6.63214e+01
 779,                St Joseph's PA,3.43111e+00,3.74181e+00,6.68571e+01,7.07500e+01
 562,                     Creighton,3.41366e+00,3.23960e+00,7.52593e+01,6.95556e+01
 588,                   F Dickinson,3.39272e+00,2.85276e+00,8.38214e+01,7.49643e+01
 767,                           SMU,3.38880e+00,3.30088e+00,7.64074e+01,7.12222e+01
 699,                        Nevada,3.37542e+00,3.21552e+00,7.60741e+01,7.60000e+01
 724,                  Oral Roberts,3.37021e+00,2.88743e+00,7.86333e+01,7.28333e+01
 556,                      Colorado,3.36906e+00,3.83818e+00,7.16154e+01,7.36923e+01
 641,                      La Salle,3.36332e+00,3.77052e+00,7.14074e+01,7.81852e+01
 629,                       Iowa St,3.35423e+00,3.90568e+00,6.38966e+01,6.81379e+01
 846,                    Wichita St,3.34250e+00,3.35706e+00,6.35484e+01,6.44839e+01
 726,                     Oregon St,3.30517e+00,3.90981e+00,6.86296e+01,6.98889e+01
 743,                      Richmond,3.29457e+00,2.93873e+00,7.03793e+01,6.13103e+01
 528,                   Boston Univ,3.29448e+00,3.04255e+00,7.00333e+01,6.75333e+01
 653,                     Loyola MD,3.27369e+00,3.20850e+00,7.65926e+01,7.94074e+01
 794,                     Texas A&M,3.26099e+00,3.69561e+00,7.50370e+01,7.73704e+01
 711,                   North Texas,3.25254e+00,3.56401e+00,7.66154e+01,9.05385e+01
 702,                 New Mexico St,3.24643e+00,3.20641e+00,7.32593e+01,6.94074e+01
 831,                 Virginia Tech,3.23376e+00,3.87822e+00,6.61852e+01,6.76296e+01
 503,                         Akron,3.22710e+00,3.21230e+00,7.46154e+01,6.83846e+01
 573,                        DePaul,3.22362e+00,3.93018e+00,5.93103e+01,6.92414e+01
 730,                    Pepperdine,3.22331e+00,3.30893e+00,6.98148e+01,6.58889e+01
 526,                      Boise St,3.21556e+00,3.22968e+00,7.22500e+01,6.92500e+01
 754,                  San Diego St,3.21384e+00,3.45510e+00,6.90741e+01,7.35556e+01
 587,                    Evansville,3.21151e+00,3.24335e+00,6.96207e+01,6.75517e+01
 801,                        Tulane,3.18667e+00,3.58267e+00,6.65862e+01,7.23793e+01
 552,                  Cleveland St,3.18519e+00,3.41187e+00,6.46296e+01,7.05185e+01
 812,                           ULM,3.18306e+00,3.05668e+00,7.76071e+01,8.13571e+01
 560,                     Coppin St,3.17152e+00,2.90694e+00,7.76207e+01,6.97241e+01
 728,                          Penn,3.15343e+00,2.90218e+00,7.15517e+01,6.93448e+01
 530,                       Bradley,3.14936e+00,3.43107e+00,6.41429e+01,6.20357e+01
 626,                    Indiana St,3.13525e+00,3.26177e+00,6.94444e+01,6.66296e+01
 652,                 Loy Marymount,3.12688e+00,3.23041e+00,7.38519e+01,8.18148e+01
 704,                       Niagara,3.12097e+00,3.13309e+00,7.23333e+01,7.04074e+01
 804,                   TX Southern,3.11415e+00,2.72301e+00,7.50968e+01,7.60323e+01
 781,                  St Mary's CA,3.10939e+00,3.29918e+00,7.46800e+01,7.89600e+01
 852,                       Wyoming,3.10597e+00,3.17826e+00,6.37692e+01,5.91154e+01
 557,                   Colorado St,3.09967e+00,3.25166e+00,6.74231e+01,6.21923e+01
 851,                     Wright St,3.08814e+00,3.31438e+00,6.65556e+01,7.24074e+01
 816,                UNC Wilmington,3.08723e+00,3.05565e+00,6.22667e+01,6.16333e+01
 565,                 CS Northridge,3.08262e+00,2.95552e+00,8.32692e+01,8.11154e+01
 681,                    Montana St,3.07243e+00,2.76630e+00,7.81111e+01,7.10741e+01
 639,                          Kent,3.06480e+00,3.22426e+00,6.79630e+01,7.24074e+01
 826,                    Valparaiso,3.06304e+00,2.88703e+00,7.35357e+01,6.72143e+01
 844,                  WI Green Bay,3.04600e+00,3.15467e+00,6.45357e+01,6.00357e+01
 617,                       Houston,3.03727e+00,3.59720e+00,6.35517e+01,7.28966e+01
 798,                        Toledo,3.03334e+00,3.24962e+00,6.95385e+01,6.51923e+01
 615,                       Hofstra,3.03281e+00,2.93381e+00,7.35357e+01,7.13214e+01
 538,                  Cal Poly SLO,3.02751e+00,2.92786e+00,8.31600e+01,8.76400e+01
 713,              Northern Arizona,3.01797e+00,2.91031e+00,8.01538e+01,6.76538e+01
 658,                     Manhattan,3.01076e+00,3.15089e+00,6.56207e+01,6.94828e+01
 564,                  CS Fullerton,2.99935e+00,3.09504e+00,7.29630e+01,7.55185e+01
 570,                      Delaware,2.98736e+00,2.92211e+00,7.28148e+01,6.98148e+01
 803,               TX Pan American,2.96290e+00,3.18259e+00,7.22593e+01,9.16667e+01
 596,                       Fordham,2.96262e+00,3.74261e+00,6.52593e+01,7.23704e+01
 835,                    W Kentucky,2.95715e+00,3.25988e+00,6.56897e+01,6.96552e+01
